account_id,customer_id,account_type,balance,currency,branch_code,status,opened_date,created_at,updated_at
23870,2746,Savings,91511.77,INR,BR001,ACTIVE,2020-12-15,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23871,2669,Current,88054.33,INR,BR004,ACTIVE,2022-11-20,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23872,4929,Savings,17378.51,INR,BR004,ACTIVE,2023-10-03,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23873,4876,Savings,494679.25,INR,BR004,ACTIVE,2022-11-10,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23874,1970,Savings,174662.23,INR,BR004,ACTIVE,2023-02-18,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23875,3547,Savings,381265.04,INR,BR001,ACTIVE,2020-10-11,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23876,2198,Savings,30795.45,INR,BR001,ACTIVE,2021-04-27,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23877,2687,Savings,150045.37,INR,BR003,ACTIVE,2024-05-12,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23878,3648,Savings,312299.82,INR,BR003,ACTIVE,2022-01-17,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23879,4885,Savings,262865.27,INR,BR002,ACTIVE,2021-08-05,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23880,2533,Savings,104666.37,INR,BR004,ACTIVE,2020-09-16,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23881,1778,Savings,231334.86,INR,BR004,ACTIVE,2022-03-28,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23882,2334,Current,55282.21,INR,BR002,ACTIVE,2023-03-28,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23883,3118,Savings,271809.03,INR,BR001,ACTIVE,2021-05-07,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23884,3253,Savings,49373.78,INR,BR001,ACTIVE,2024-11-26,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23885,3389,Savings,318331.79,INR,BR002,ACTIVE,2023-04-18,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23886,4104,Savings,78523.43,INR,BR003,ACTIVE,2020-01-18,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23887,4115,Savings,273995.86,INR,BR003,ACTIVE,2022-05-16,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23888,1118,Savings,65431.22,INR,BR004,ACTIVE,2020-01-31,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23889,3937,Current,200954.51,INR,BR003,ACTIVE,2023-07-13,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23890,1015,Savings,176563.94,INR,BR001,ACTIVE,2020-11-11,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23891,2346,Savings,378448.94,INR,BR002,ACTIVE,2021-11-14,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23892,3042,Savings,320939.66,INR,BR002,ACTIVE,2020-05-22,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23893,3043,Savings,468607.32,INR,BR002,ACTIVE,2020-03-14,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23894,1911,Savings,461033.42,INR,BR003,ACTIVE,2020-07-21,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23895,3675,Savings,362773.02,INR,BR002,ACTIVE,2024-01-15,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23896,4409,Savings,385522.28,INR,BR002,ACTIVE,2020-09-30,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23897,2556,Savings,312831.30,INR,BR003,ACTIVE,2020-06-11,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23898,1690,Savings,346139.95,INR,BR001,ACTIVE,2021-12-04,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23899,1774,Savings,308993.96,INR,BR004,ACTIVE,2024-11-06,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23900,2615,Savings,156570.75,INR,BR001,ACTIVE,2020-10-10,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23901,4453,Savings,175994.10,INR,BR003,ACTIVE,2022-04-20,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23902,2535,Savings,287792.18,INR,BR002,ACTIVE,2023-01-07,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23903,3961,Current,360368.29,INR,BR004,ACTIVE,2022-03-19,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23904,1120,Current,203653.40,INR,BR001,ACTIVE,2022-08-20,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23905,3074,Savings,72191.23,INR,BR004,ACTIVE,2022-04-08,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23906,4606,Savings,230249.17,INR,BR001,ACTIVE,2023-01-08,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23907,2737,Savings,481630.72,INR,BR001,ACTIVE,2021-07-09,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23908,1064,Current,107829.35,INR,BR003,ACTIVE,2021-11-10,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23909,1460,Current,324885.47,INR,BR001,ACTIVE,2020-11-25,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23910,2750,Savings,491288.36,INR,BR002,ACTIVE,2022-04-16,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23911,3362,Savings,188742.62,INR,BR003,ACTIVE,2020-01-11,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23912,3853,Savings,444053.92,INR,BR004,ACTIVE,2022-09-08,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23913,2614,Savings,432140.35,INR,BR003,ACTIVE,2020-08-10,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23914,4288,Current,170183.43,INR,BR001,ACTIVE,2021-01-28,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23915,4528,Savings,50160.15,INR,BR004,ACTIVE,2022-06-04,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23916,4034,Savings,90091.04,INR,BR002,ACTIVE,2024-02-21,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23917,3784,Savings,183508.84,INR,BR003,ACTIVE,2024-11-15,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23918,3937,Savings,479608.02,INR,BR001,ACTIVE,2020-01-29,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23919,2564,Savings,137950.62,INR,BR004,ACTIVE,2021-07-06,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23920,1982,Savings,463505.51,INR,BR002,ACTIVE,2022-03-13,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23921,4889,Savings,91500.98,INR,BR002,ACTIVE,2021-06-27,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23922,4785,Savings,484936.40,INR,BR003,ACTIVE,2023-09-10,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23923,3627,Current,147508.66,INR,BR004,ACTIVE,2023-10-18,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23924,4545,Current,316913.04,INR,BR001,ACTIVE,2021-12-02,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23925,4431,Savings,35775.92,INR,BR004,ACTIVE,2024-03-23,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23926,2150,Savings,150532.42,INR,BR002,ACTIVE,2020-07-13,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23927,1972,Savings,106144.49,INR,BR004,ACTIVE,2023-03-24,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23928,3909,Savings,2704.92,INR,BR003,ACTIVE,2020-11-13,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23929,1707,Current,79228.12,INR,BR004,ACTIVE,2023-09-27,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23930,2710,Savings,296958.72,INR,BR004,ACTIVE,2024-11-06,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23931,4159,Current,195570.17,INR,BR003,ACTIVE,2023-11-06,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23932,2367,Savings,361562.92,INR,BR004,ACTIVE,2024-10-04,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23933,2847,Savings,335866.23,INR,BR003,ACTIVE,2024-11-24,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23934,1395,Savings,399850.45,INR,BR003,ACTIVE,2024-04-23,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23935,1484,Current,433645.49,INR,BR003,ACTIVE,2021-03-21,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23936,1666,Savings,410092.93,INR,BR002,ACTIVE,2024-01-18,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23937,1456,Current,224582.36,INR,BR004,ACTIVE,2022-11-03,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23938,4548,Savings,155055.14,INR,BR003,ACTIVE,2023-11-03,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23939,1210,Savings,251648.93,INR,BR001,ACTIVE,2021-05-21,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23940,1525,Savings,268029.12,INR,BR001,ACTIVE,2021-11-16,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23941,1676,Savings,157274.08,INR,BR002,ACTIVE,2020-12-07,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23942,2002,Savings,270463.27,INR,BR003,ACTIVE,2024-01-30,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23943,4839,Savings,53784.05,INR,BR003,ACTIVE,2023-09-18,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23944,1896,Savings,116289.86,INR,BR002,ACTIVE,2023-08-25,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23945,2004,Savings,373278.00,INR,BR004,ACTIVE,2020-12-27,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23946,2600,Savings,92233.28,INR,BR003,ACTIVE,2024-11-16,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23947,3355,Savings,70379.89,INR,BR003,ACTIVE,2021-08-09,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23948,4148,Savings,144384.25,INR,BR001,ACTIVE,2024-12-19,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23949,4094,Current,186153.51,INR,BR003,ACTIVE,2022-09-28,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23950,1060,Savings,164945.79,INR,BR002,ACTIVE,2024-09-23,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23951,1386,Savings,187928.09,INR,BR001,ACTIVE,2022-05-09,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23952,3104,Savings,70816.26,INR,BR002,ACTIVE,2020-09-30,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23953,3216,Savings,83532.18,INR,BR002,ACTIVE,2024-07-24,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23954,2436,Savings,118681.65,INR,BR003,ACTIVE,2023-08-19,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23955,3765,Savings,201594.02,INR,BR004,ACTIVE,2023-05-20,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23956,3913,Savings,168613.65,INR,BR003,ACTIVE,2020-07-09,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23957,2795,Savings,395876.13,INR,BR004,ACTIVE,2020-05-04,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23958,4263,Savings,263233.44,INR,BR001,ACTIVE,2022-03-15,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23959,3530,Savings,288274.81,INR,BR002,ACTIVE,2020-07-12,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23960,2943,Savings,280735.87,INR,BR002,ACTIVE,2021-03-02,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23961,2591,Savings,199988.75,INR,BR003,ACTIVE,2024-07-03,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23962,4488,Savings,490261.17,INR,BR004,ACTIVE,2023-11-04,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23963,3388,Current,19627.06,INR,BR002,ACTIVE,2024-11-06,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23964,1796,Savings,108703.05,INR,BR002,ACTIVE,2023-12-23,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23965,1892,Savings,143042.69,INR,BR004,ACTIVE,2021-10-15,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23966,3824,Current,440767.74,INR,BR002,ACTIVE,2022-10-05,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23967,2283,Current,459515.70,INR,BR002,ACTIVE,2024-02-11,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23968,4422,Savings,423205.81,INR,BR002,ACTIVE,2024-09-17,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23969,1601,Current,209058.54,INR,BR004,ACTIVE,2024-06-09,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23970,3485,Savings,457397.32,INR,BR004,ACTIVE,2020-11-13,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23971,2246,Current,50155.54,INR,BR001,ACTIVE,2022-10-07,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23972,2437,Savings,326564.92,INR,BR002,ACTIVE,2021-05-14,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23973,2374,Savings,468674.67,INR,BR002,ACTIVE,2024-11-17,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23974,4554,Savings,377695.02,INR,BR001,ACTIVE,2023-03-08,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23975,4673,Current,139655.72,INR,BR004,ACTIVE,2020-09-19,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23976,2083,Savings,359035.40,INR,BR004,ACTIVE,2022-04-03,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23977,1152,Savings,148086.92,INR,BR003,ACTIVE,2021-11-25,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23978,1934,Savings,56679.47,INR,BR004,ACTIVE,2022-08-08,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23979,3588,Savings,358893.55,INR,BR003,ACTIVE,2023-01-31,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23980,3273,Savings,90434.10,INR,BR001,ACTIVE,2023-08-17,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23981,2342,Savings,56421.40,INR,BR004,ACTIVE,2022-06-28,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23982,3611,Savings,276328.27,INR,BR001,ACTIVE,2021-02-25,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23983,4847,Savings,310692.00,INR,BR003,ACTIVE,2022-12-08,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23984,4351,Savings,26477.09,INR,BR002,ACTIVE,2021-06-28,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23985,1558,Savings,3229.98,INR,BR002,ACTIVE,2023-11-01,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23986,2498,Current,441153.09,INR,BR001,ACTIVE,2023-12-07,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23987,2870,Savings,58511.03,INR,BR002,ACTIVE,2025-01-12,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23988,1618,Savings,292365.13,INR,BR001,ACTIVE,2020-08-03,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23989,2820,Savings,476819.58,INR,BR003,ACTIVE,2023-08-13,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23990,1024,Savings,256443.15,INR,BR002,ACTIVE,2022-06-02,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23991,2543,Savings,70759.21,INR,BR003,ACTIVE,2022-01-28,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23992,3416,Savings,197348.77,INR,BR004,ACTIVE,2023-01-16,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23993,3020,Savings,312397.03,INR,BR002,ACTIVE,2023-04-14,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23994,1999,Savings,381656.98,INR,BR002,ACTIVE,2023-01-06,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23995,3383,Savings,303862.06,INR,BR002,ACTIVE,2020-06-04,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23996,2457,Savings,18123.55,INR,BR001,ACTIVE,2023-06-13,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23997,1003,Current,72408.33,INR,BR004,ACTIVE,2020-10-31,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23998,2008,Savings,186529.04,INR,BR004,ACTIVE,2020-07-03,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
23999,2282,Savings,353151.13,INR,BR004,ACTIVE,2023-07-02,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24000,1263,Current,292579.66,INR,BR003,ACTIVE,2023-04-23,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24001,1121,Savings,23302.80,INR,BR004,ACTIVE,2023-05-14,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24002,2744,Savings,398646.07,INR,BR001,ACTIVE,2024-09-21,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24003,1021,Savings,302957.09,INR,BR001,ACTIVE,2021-10-31,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24004,1905,Savings,443687.87,INR,BR003,ACTIVE,2024-09-15,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24005,1140,Savings,209408.90,INR,BR003,ACTIVE,2022-10-29,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24006,4549,Savings,245610.69,INR,BR004,ACTIVE,2020-07-02,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24007,2816,Savings,203369.83,INR,BR004,ACTIVE,2020-12-09,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24008,2313,Savings,361504.81,INR,BR001,ACTIVE,2024-07-07,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24009,1206,Savings,376313.30,INR,BR001,ACTIVE,2020-07-12,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24010,1043,Savings,361897.95,INR,BR004,ACTIVE,2022-10-22,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24011,3898,Savings,146508.05,INR,BR001,ACTIVE,2023-08-27,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24012,4190,Savings,318379.74,INR,BR003,ACTIVE,2022-04-23,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24013,2029,Current,169925.55,INR,BR001,ACTIVE,2021-09-21,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24014,3255,Savings,417266.01,INR,BR004,ACTIVE,2021-05-12,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24015,3683,Savings,28502.96,INR,BR003,ACTIVE,2021-09-22,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24016,2863,Savings,19822.66,INR,BR001,ACTIVE,2021-08-29,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24017,1345,Current,51752.50,INR,BR003,ACTIVE,2020-09-16,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24018,2166,Current,101979.23,INR,BR004,ACTIVE,2021-07-12,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24019,3420,Current,19780.04,INR,BR001,ACTIVE,2021-06-12,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24020,4304,Savings,36736.73,INR,BR004,ACTIVE,2023-09-05,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24021,4236,Savings,153722.19,INR,BR002,ACTIVE,2020-11-21,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24022,3595,Savings,50795.55,INR,BR004,ACTIVE,2021-09-28,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24023,2388,Savings,401234.81,INR,BR002,ACTIVE,2024-08-29,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24024,1984,Savings,27879.83,INR,BR003,ACTIVE,2022-11-14,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24025,1335,Savings,454056.79,INR,BR003,ACTIVE,2021-08-06,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24026,3059,Savings,435548.93,INR,BR002,ACTIVE,2022-09-26,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24027,4480,Current,104983.80,INR,BR003,ACTIVE,2020-08-21,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24028,3123,Savings,36692.00,INR,BR003,ACTIVE,2022-10-13,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24029,2324,Savings,53661.99,INR,BR004,ACTIVE,2021-06-06,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24030,3995,Savings,279985.03,INR,BR002,ACTIVE,2021-12-18,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24031,3961,Savings,300856.95,INR,BR001,ACTIVE,2021-10-17,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24032,4453,Savings,158475.81,INR,BR003,ACTIVE,2021-11-26,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24033,3758,Savings,149120.00,INR,BR003,ACTIVE,2022-05-01,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24034,3901,Savings,266219.13,INR,BR001,ACTIVE,2022-11-16,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24035,1776,Savings,153508.39,INR,BR004,ACTIVE,2022-10-01,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24036,4919,Savings,467225.43,INR,BR004,ACTIVE,2024-08-03,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24037,1886,Savings,191933.26,INR,BR004,ACTIVE,2022-08-24,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24038,3036,Current,110687.06,INR,BR001,ACTIVE,2021-05-10,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24039,1736,Current,73836.46,INR,BR004,ACTIVE,2021-03-11,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24040,3682,Savings,316222.39,INR,BR003,ACTIVE,2024-01-19,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24041,4658,Savings,164004.15,INR,BR004,ACTIVE,2022-06-13,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24042,2052,Savings,95208.62,INR,BR003,ACTIVE,2020-05-06,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24043,2487,Savings,138631.95,INR,BR001,ACTIVE,2021-08-31,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24044,1396,Current,154632.90,INR,BR004,ACTIVE,2024-11-01,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24045,1683,Savings,313290.90,INR,BR004,ACTIVE,2023-10-13,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24046,3002,Savings,88166.07,INR,BR003,ACTIVE,2020-12-19,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24047,4448,Savings,366669.08,INR,BR001,ACTIVE,2023-01-19,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24048,3469,Savings,153136.25,INR,BR004,ACTIVE,2023-03-04,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24049,1364,Savings,244666.49,INR,BR001,ACTIVE,2021-05-08,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24050,4967,Savings,327764.67,INR,BR003,ACTIVE,2022-08-22,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24051,4288,Savings,272266.43,INR,BR003,ACTIVE,2021-03-28,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24052,2855,Savings,331454.54,INR,BR004,ACTIVE,2022-02-13,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24053,4173,Savings,161975.16,INR,BR001,ACTIVE,2021-02-23,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24054,2782,Current,481761.51,INR,BR003,ACTIVE,2023-02-15,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24055,1093,Savings,230035.87,INR,BR001,ACTIVE,2022-08-21,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24056,2599,Savings,161644.87,INR,BR002,ACTIVE,2025-01-10,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24057,1266,Savings,148900.59,INR,BR002,ACTIVE,2024-06-15,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24058,3254,Current,22304.79,INR,BR004,ACTIVE,2024-04-13,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24059,4152,Savings,342718.13,INR,BR001,ACTIVE,2021-12-06,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24060,3085,Current,131995.12,INR,BR001,ACTIVE,2023-09-23,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24061,2035,Savings,479506.17,INR,BR003,ACTIVE,2024-04-22,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24062,4699,Savings,106011.93,INR,BR001,ACTIVE,2021-03-13,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24063,2114,Savings,265216.11,INR,BR001,ACTIVE,2024-06-23,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24064,1744,Current,367999.88,INR,BR003,ACTIVE,2023-03-22,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24065,3067,Savings,435187.53,INR,BR004,ACTIVE,2022-05-09,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24066,4636,Savings,79073.99,INR,BR003,ACTIVE,2024-03-16,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24067,1374,Savings,492715.37,INR,BR002,ACTIVE,2022-05-27,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24068,2810,Savings,453467.74,INR,BR001,ACTIVE,2021-04-20,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24069,1094,Current,481462.03,INR,BR001,ACTIVE,2021-05-28,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24070,1032,Savings,426482.71,INR,BR004,ACTIVE,2021-10-27,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24071,4735,Current,438956.94,INR,BR002,ACTIVE,2022-05-14,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24072,1140,Savings,299815.63,INR,BR001,ACTIVE,2024-01-19,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24073,2594,Savings,422809.72,INR,BR003,ACTIVE,2022-11-30,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
24074,4021,Savings,267472.67,INR,BR001,ACTIVE,2020-05-23,2026-09-10 11:36:56.671379,2026-09-10 11:36:56.671379
