txn_id,account_id,txn_type,amount,txn_timestamp,channel,status,created_at
42439,20596,Credit,98269.66,2024-11-24 15:38:11,ATM,SUCCESS,2026-09-10 11:37:02.371452
42440,21526,Credit,83367.11,2024-11-24 15:39:15,POS,SUCCESS,2026-09-10 11:37:02.371452
42441,20723,Debit,36330.26,2024-11-24 16:35:51,ATM,SUCCESS,2026-09-10 11:37:02.371452
42442,22076,Credit,4278.56,2024-11-24 16:37:23,POS,SUCCESS,2026-09-10 11:37:02.371452
42443,20094,Debit,22315.84,2024-11-24 16:52:27,RTGS,FAILED,2026-09-10 11:37:02.371452
42444,23047,Debit,35217.63,2024-11-24 17:56:45,POS,SUCCESS,2026-09-10 11:37:02.371452
42445,22895,Credit,96029.32,2024-11-24 18:07:57,POS,SUCCESS,2026-09-10 11:37:02.371452
42446,24210,Debit,88878.12,2024-11-24 18:17:39,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42447,21148,Credit,2250.67,2024-11-24 18:39:30,POS,SUCCESS,2026-09-10 11:37:02.371452
42448,21575,Credit,98724.04,2024-11-24 19:53:12,POS,SUCCESS,2026-09-10 11:37:02.371452
42449,22305,Debit,25786.25,2024-11-24 19:54:02,UPI,SUCCESS,2026-09-10 11:37:02.371452
42450,24109,Credit,77559.68,2024-11-24 20:01:19,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42451,23266,Debit,11747.95,2024-11-24 20:20:43,RTGS,SUCCESS,2026-09-10 11:37:02.371452
42452,22602,Credit,22109.69,2024-11-24 20:56:55,RTGS,SUCCESS,2026-09-10 11:37:02.371452
42453,21209,Debit,50592.71,2024-11-24 21:04:18,RTGS,FAILED,2026-09-10 11:37:02.371452
42454,22083,Credit,70390.83,2024-11-24 22:00:01,RTGS,SUCCESS,2026-09-10 11:37:02.371452
42455,20250,Credit,34605.34,2024-11-24 22:52:03,ATM,FAILED,2026-09-10 11:37:02.371452
42456,20247,Credit,87338.22,2024-11-24 23:17:13,UPI,SUCCESS,2026-09-10 11:37:02.371452
42457,23506,Debit,94025.46,2024-11-24 23:52:44,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42458,23238,Debit,12344.25,2024-11-25 00:50:53,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42459,23421,Credit,71884.76,2024-11-25 02:32:52,ATM,SUCCESS,2026-09-10 11:37:02.371452
42460,24224,Debit,13277.84,2024-11-25 02:59:57,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42461,23742,Debit,34142.47,2024-11-25 03:34:33,RTGS,SUCCESS,2026-09-10 11:37:02.371452
42462,21988,Credit,81974.11,2024-11-25 03:37:18,ATM,SUCCESS,2026-09-10 11:37:02.371452
42463,21373,Debit,33701.64,2024-11-25 03:44:10,RTGS,SUCCESS,2026-09-10 11:37:02.371452
42464,23308,Debit,90749.00,2024-11-25 04:03:54,ATM,SUCCESS,2026-09-10 11:37:02.371452
42465,23883,Credit,41206.06,2024-11-25 05:59:01,RTGS,SUCCESS,2026-09-10 11:37:02.371452
42466,21257,Credit,31048.66,2024-11-25 06:14:54,POS,FAILED,2026-09-10 11:37:02.371452
42467,23041,Credit,98913.44,2024-11-25 06:25:31,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42468,24160,Debit,44206.18,2024-11-25 07:09:29,UPI,SUCCESS,2026-09-10 11:37:02.371452
42469,22847,Debit,74121.50,2024-11-25 07:21:49,RTGS,SUCCESS,2026-09-10 11:37:02.371452
42470,21228,Credit,59985.34,2024-11-25 08:39:00,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42471,21532,Debit,20328.32,2024-11-25 08:54:41,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42472,24253,Debit,50081.24,2024-11-25 09:50:48,ATM,SUCCESS,2026-09-10 11:37:02.371452
42473,20387,Debit,7834.13,2024-11-25 09:57:48,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42474,23681,Credit,70903.65,2024-11-25 09:59:26,POS,SUCCESS,2026-09-10 11:37:02.371452
42475,23798,Debit,51942.26,2024-11-25 10:06:14,ATM,SUCCESS,2026-09-10 11:37:02.371452
42476,22768,Credit,12325.35,2024-11-25 10:19:23,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42477,22105,Debit,76699.28,2024-11-25 12:03:04,RTGS,SUCCESS,2026-09-10 11:37:02.371452
42478,20071,Debit,80475.71,2024-11-25 12:29:34,ATM,SUCCESS,2026-09-10 11:37:02.371452
42479,20497,Debit,73409.59,2024-11-25 13:11:17,UPI,SUCCESS,2026-09-10 11:37:02.371452
42480,24356,Debit,32972.81,2024-11-25 13:26:49,UPI,SUCCESS,2026-09-10 11:37:02.371452
42481,21508,Credit,72344.51,2024-11-25 15:39:18,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42482,22753,Credit,57813.13,2024-11-25 15:42:04,POS,SUCCESS,2026-09-10 11:37:02.371452
42483,21904,Credit,54433.56,2024-11-25 15:42:11,POS,SUCCESS,2026-09-10 11:37:02.371452
42484,23993,Credit,64909.42,2024-11-25 16:37:34,POS,SUCCESS,2026-09-10 11:37:02.371452
42485,20429,Debit,63045.87,2024-11-25 16:57:50,UPI,SUCCESS,2026-09-10 11:37:02.371452
42486,24238,Debit,79934.64,2024-11-25 17:07:51,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42487,21657,Debit,98599.86,2024-11-25 18:12:04,UPI,SUCCESS,2026-09-10 11:37:02.371452
42488,22302,Credit,72655.12,2024-11-25 18:22:17,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42489,21789,Debit,44233.09,2024-11-25 18:36:18,UPI,SUCCESS,2026-09-10 11:37:02.371452
42490,24412,Credit,46220.63,2024-11-25 18:55:04,RTGS,PENDING,2026-09-10 11:37:02.371452
42491,21322,Credit,3025.03,2024-11-25 19:16:40,ATM,SUCCESS,2026-09-10 11:37:02.371452
42492,23835,Credit,16074.62,2024-11-25 19:36:02,ATM,SUCCESS,2026-09-10 11:37:02.371452
42493,21191,Debit,22894.10,2024-11-25 19:41:05,UPI,SUCCESS,2026-09-10 11:37:02.371452
42494,23685,Debit,99033.54,2024-11-25 20:31:45,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42495,24447,Debit,76333.56,2024-11-25 20:49:43,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42496,22090,Credit,14240.35,2024-11-25 21:14:50,POS,SUCCESS,2026-09-10 11:37:02.371452
42497,24498,Debit,49887.36,2024-11-25 21:28:41,POS,SUCCESS,2026-09-10 11:37:02.371452
42498,24487,Credit,21431.97,2024-11-25 21:50:24,UPI,SUCCESS,2026-09-10 11:37:02.371452
42499,22436,Credit,29831.61,2024-11-25 21:58:43,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42500,23039,Credit,60497.50,2024-11-25 23:29:35,RTGS,SUCCESS,2026-09-10 11:37:02.371452
42501,21482,Debit,59943.88,2024-11-25 23:31:10,ATM,SUCCESS,2026-09-10 11:37:02.371452
42502,22802,Debit,87193.37,2024-11-25 23:49:14,NEFT,FAILED,2026-09-10 11:37:02.371452
42503,22861,Debit,16541.58,2024-11-26 01:35:54,POS,SUCCESS,2026-09-10 11:37:02.371452
42504,22527,Debit,49790.44,2024-11-26 02:21:00,UPI,SUCCESS,2026-09-10 11:37:02.371452
42505,22486,Credit,59923.35,2024-11-26 03:14:38,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42506,21249,Credit,93053.91,2024-11-26 04:43:55,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42507,21267,Debit,51690.69,2024-11-26 05:56:09,UPI,SUCCESS,2026-09-10 11:37:02.371452
42508,23223,Debit,34132.13,2024-11-26 05:56:28,RTGS,SUCCESS,2026-09-10 11:37:02.371452
42509,22567,Debit,29284.66,2024-11-26 06:52:23,ATM,SUCCESS,2026-09-10 11:37:02.371452
42510,24410,Credit,21688.30,2024-11-26 07:15:29,RTGS,SUCCESS,2026-09-10 11:37:02.371452
42511,22863,Debit,96240.53,2024-11-26 07:29:50,RTGS,SUCCESS,2026-09-10 11:37:02.371452
42512,20860,Credit,60333.54,2024-11-26 07:41:52,POS,SUCCESS,2026-09-10 11:37:02.371452
42513,23349,Credit,30421.98,2024-11-26 09:26:38,ATM,SUCCESS,2026-09-10 11:37:02.371452
42514,24255,Debit,74536.83,2024-11-26 10:09:20,RTGS,SUCCESS,2026-09-10 11:37:02.371452
42515,21001,Debit,28998.56,2024-11-26 10:28:54,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42516,22203,Debit,50433.39,2024-11-26 10:36:24,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42517,20394,Debit,2695.03,2024-11-26 10:58:00,POS,SUCCESS,2026-09-10 11:37:02.371452
42518,23144,Debit,84672.37,2024-11-26 12:00:26,ATM,SUCCESS,2026-09-10 11:37:02.371452
42519,20649,Debit,95659.54,2024-11-26 12:37:58,UPI,SUCCESS,2026-09-10 11:37:02.371452
42520,22920,Debit,86588.96,2024-11-26 12:52:44,NEFT,FAILED,2026-09-10 11:37:02.371452
42521,20858,Debit,17194.26,2024-11-26 13:54:55,UPI,SUCCESS,2026-09-10 11:37:02.371452
42522,21586,Credit,82544.61,2024-11-26 13:59:41,POS,SUCCESS,2026-09-10 11:37:02.371452
42523,20959,Debit,34766.00,2024-11-26 14:12:02,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42524,21683,Debit,93634.54,2024-11-26 14:38:43,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42525,21266,Debit,29977.88,2024-11-26 14:40:51,RTGS,SUCCESS,2026-09-10 11:37:02.371452
42526,24368,Credit,9031.14,2024-11-26 16:05:34,POS,SUCCESS,2026-09-10 11:37:02.371452
42527,23110,Credit,85306.76,2024-11-26 16:08:58,POS,SUCCESS,2026-09-10 11:37:02.371452
42528,22028,Debit,11752.99,2024-11-26 16:29:48,RTGS,SUCCESS,2026-09-10 11:37:02.371452
42529,21740,Debit,54189.36,2024-11-26 16:52:19,POS,SUCCESS,2026-09-10 11:37:02.371452
42530,23157,Debit,37657.19,2024-11-26 19:22:59,RTGS,SUCCESS,2026-09-10 11:37:02.371452
42531,23874,Credit,75709.74,2024-11-26 20:34:50,RTGS,SUCCESS,2026-09-10 11:37:02.371452
42532,20149,Debit,74915.06,2024-11-26 21:13:55,RTGS,SUCCESS,2026-09-10 11:37:02.371452
42533,22687,Debit,77636.14,2024-11-26 21:24:19,ATM,SUCCESS,2026-09-10 11:37:02.371452
42534,20932,Credit,6421.88,2024-11-26 22:34:26,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42535,22024,Credit,85851.70,2024-11-26 23:57:29,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42536,21343,Debit,46686.34,2024-11-27 00:04:16,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42537,20298,Credit,21996.50,2024-11-27 00:07:20,ATM,SUCCESS,2026-09-10 11:37:02.371452
42538,20277,Credit,29959.69,2024-11-27 00:19:40,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42539,22623,Debit,90283.96,2024-11-27 01:13:31,RTGS,SUCCESS,2026-09-10 11:37:02.371452
42540,24185,Credit,698.71,2024-11-27 01:31:49,UPI,SUCCESS,2026-09-10 11:37:02.371452
42541,23967,Debit,80192.04,2024-11-27 01:34:06,UPI,FAILED,2026-09-10 11:37:02.371452
42542,22167,Debit,92400.57,2024-11-27 03:34:09,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42543,24379,Debit,25080.46,2024-11-27 04:26:54,POS,SUCCESS,2026-09-10 11:37:02.371452
42544,20229,Debit,82218.05,2024-11-27 04:47:14,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42545,22462,Credit,16192.88,2024-11-27 06:24:08,ATM,FAILED,2026-09-10 11:37:02.371452
42546,24219,Credit,1720.90,2024-11-27 06:34:32,POS,FAILED,2026-09-10 11:37:02.371452
42547,21735,Debit,60496.98,2024-11-27 07:48:28,UPI,SUCCESS,2026-09-10 11:37:02.371452
42548,22078,Credit,64655.66,2024-11-27 08:13:33,RTGS,SUCCESS,2026-09-10 11:37:02.371452
42549,24114,Credit,15099.22,2024-11-27 08:18:50,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42550,22071,Credit,51295.51,2024-11-27 08:27:41,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42551,21062,Debit,38610.62,2024-11-27 08:29:43,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42552,23821,Credit,7718.19,2024-11-27 10:09:52,POS,SUCCESS,2026-09-10 11:37:02.371452
42553,21385,Credit,50823.45,2024-11-27 10:31:53,ATM,SUCCESS,2026-09-10 11:37:02.371452
42554,22122,Credit,58555.14,2024-11-27 10:50:38,RTGS,SUCCESS,2026-09-10 11:37:02.371452
42555,20583,Debit,21795.49,2024-11-27 10:57:41,RTGS,SUCCESS,2026-09-10 11:37:02.371452
42556,24007,Credit,74003.99,2024-11-27 11:12:45,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42557,24369,Credit,7352.88,2024-11-27 11:45:47,RTGS,SUCCESS,2026-09-10 11:37:02.371452
42558,21504,Debit,55144.42,2024-11-27 11:57:41,RTGS,SUCCESS,2026-09-10 11:37:02.371452
42559,23397,Credit,30408.68,2024-11-27 12:24:28,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42560,22015,Credit,43663.70,2024-11-27 12:51:14,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42561,20948,Debit,89358.01,2024-11-27 14:32:36,ATM,PENDING,2026-09-10 11:37:02.371452
42562,21871,Credit,67028.43,2024-11-27 15:33:29,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42563,22776,Debit,14972.97,2024-11-27 16:26:09,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42564,22478,Debit,88641.97,2024-11-27 16:30:57,ATM,SUCCESS,2026-09-10 11:37:02.371452
42565,21380,Credit,37346.07,2024-11-27 18:49:44,ATM,SUCCESS,2026-09-10 11:37:02.371452
42566,23106,Credit,34194.32,2024-11-27 18:50:27,RTGS,SUCCESS,2026-09-10 11:37:02.371452
42567,24034,Debit,50203.49,2024-11-27 18:59:56,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42568,23332,Debit,20608.87,2024-11-27 19:30:44,POS,SUCCESS,2026-09-10 11:37:02.371452
42569,21885,Credit,91432.17,2024-11-27 19:50:33,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42570,20450,Credit,46842.11,2024-11-27 20:48:31,RTGS,SUCCESS,2026-09-10 11:37:02.371452
42571,23062,Credit,39442.89,2024-11-27 21:11:34,UPI,SUCCESS,2026-09-10 11:37:02.371452
42572,20625,Debit,17179.68,2024-11-27 21:30:22,ATM,FAILED,2026-09-10 11:37:02.371452
42573,24432,Credit,80287.88,2024-11-27 21:41:32,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42574,21892,Debit,95288.27,2024-11-27 21:46:47,POS,PENDING,2026-09-10 11:37:02.371452
42575,20901,Debit,86972.30,2024-11-27 22:02:36,POS,SUCCESS,2026-09-10 11:37:02.371452
42576,20393,Credit,16233.55,2024-11-27 22:30:23,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42577,22016,Debit,75186.39,2024-11-27 22:40:46,UPI,SUCCESS,2026-09-10 11:37:02.371452
42578,22597,Debit,20495.97,2024-11-27 22:58:37,ATM,SUCCESS,2026-09-10 11:37:02.371452
42579,23322,Credit,3979.56,2024-11-27 23:32:46,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42580,20247,Debit,48498.72,2024-11-27 23:34:51,RTGS,SUCCESS,2026-09-10 11:37:02.371452
42581,22600,Debit,67071.02,2024-11-27 23:45:31,ATM,SUCCESS,2026-09-10 11:37:02.371452
42582,24061,Debit,12516.33,2024-11-28 00:16:20,POS,SUCCESS,2026-09-10 11:37:02.371452
42583,22783,Credit,60591.34,2024-11-28 00:46:27,UPI,FAILED,2026-09-10 11:37:02.371452
42584,21146,Debit,84380.19,2024-11-28 01:46:52,RTGS,SUCCESS,2026-09-10 11:37:02.371452
42585,21835,Credit,20980.14,2024-11-28 02:09:09,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42586,23108,Debit,42836.16,2024-11-28 02:51:27,ATM,SUCCESS,2026-09-10 11:37:02.371452
42587,24204,Debit,49930.19,2024-11-28 03:03:55,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42588,22234,Credit,83138.05,2024-11-28 03:11:53,POS,SUCCESS,2026-09-10 11:37:02.371452
42589,20019,Debit,77160.52,2024-11-28 03:19:25,UPI,SUCCESS,2026-09-10 11:37:02.371452
42590,22960,Credit,76955.83,2024-11-28 03:20:00,RTGS,SUCCESS,2026-09-10 11:37:02.371452
42591,23818,Credit,67935.93,2024-11-28 03:42:49,POS,SUCCESS,2026-09-10 11:37:02.371452
42592,22142,Debit,61817.14,2024-11-28 04:48:31,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42593,23815,Credit,50937.86,2024-11-28 05:05:07,RTGS,SUCCESS,2026-09-10 11:37:02.371452
42594,20128,Credit,37024.90,2024-11-28 08:02:06,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42595,22363,Debit,51371.44,2024-11-28 08:33:17,NEFT,SUCCESS,2026-09-10 11:37:02.371452
42596,22029,Credit,85386.60,2024-11-28 09:14:02,UPI,SUCCESS,2026-09-10 11:37:02.371452
42597,21946,Debit,57101.79,2024-11-28 09:38:55,UPI,SUCCESS,2026-09-10 11:37:02.371452
42598,21884,Debit,98562.03,2024-11-28 10:16:20,UPI,SUCCESS,2026-09-10 11:37:02.371452
42599,23547,Debit,14339.07,2024-11-28 10:26:37,UPI,SUCCESS,2026-09-10 11:37:02.371452
42600,23699,Debit,44171.37,2024-11-28 10:31:18,UPI,SUCCESS,2026-09-10 11:37:02.371452
42601,23224,Credit,20108.02,2024-11-28 12:33:57,ATM,SUCCESS,2026-09-10 11:37:02.382163
42602,21652,Debit,36573.48,2024-11-28 12:41:22,UPI,FAILED,2026-09-10 11:37:02.382163
42603,24066,Credit,78997.46,2024-11-28 12:56:19,UPI,SUCCESS,2026-09-10 11:37:02.382163
42604,22559,Debit,82494.97,2024-11-28 13:14:36,RTGS,SUCCESS,2026-09-10 11:37:02.382163
42605,20761,Debit,3268.74,2024-11-28 13:57:36,RTGS,SUCCESS,2026-09-10 11:37:02.382163
42606,20702,Debit,95341.62,2024-11-28 14:12:25,RTGS,SUCCESS,2026-09-10 11:37:02.382163
42607,22304,Debit,87200.01,2024-11-28 14:35:18,ATM,SUCCESS,2026-09-10 11:37:02.382163
42608,23357,Debit,90506.48,2024-11-28 15:11:14,UPI,PENDING,2026-09-10 11:37:02.382163
42609,23727,Credit,37740.26,2024-11-28 15:49:09,ATM,SUCCESS,2026-09-10 11:37:02.382163
42610,21313,Debit,49746.29,2024-11-28 16:38:01,ATM,SUCCESS,2026-09-10 11:37:02.382163
42611,20144,Credit,16933.49,2024-11-28 17:14:20,NEFT,SUCCESS,2026-09-10 11:37:02.382163
42612,24181,Debit,39743.56,2024-11-28 17:46:58,ATM,SUCCESS,2026-09-10 11:37:02.382163
42613,22740,Credit,12702.00,2024-11-28 18:00:01,NEFT,SUCCESS,2026-09-10 11:37:02.382163
42614,24197,Credit,86342.26,2024-11-28 18:21:50,POS,SUCCESS,2026-09-10 11:37:02.382163
42615,23309,Debit,58154.87,2024-11-28 18:30:13,RTGS,SUCCESS,2026-09-10 11:37:02.382163
42616,23490,Credit,13684.58,2024-11-28 18:44:26,NEFT,SUCCESS,2026-09-10 11:37:02.382163
42617,20205,Credit,87918.65,2024-11-28 18:54:43,POS,PENDING,2026-09-10 11:37:02.382163
42618,22175,Credit,8128.80,2024-11-28 20:44:18,ATM,SUCCESS,2026-09-10 11:37:02.382163
42619,23023,Debit,92702.04,2024-11-28 21:41:18,NEFT,SUCCESS,2026-09-10 11:37:02.382163
42620,24403,Credit,10664.36,2024-11-28 22:22:30,ATM,SUCCESS,2026-09-10 11:37:02.382163
42621,23837,Debit,71825.82,2024-11-28 22:42:13,NEFT,SUCCESS,2026-09-10 11:37:02.382163
42622,22225,Debit,64566.16,2024-11-28 22:57:56,RTGS,SUCCESS,2026-09-10 11:37:02.382163
42623,20727,Debit,78291.88,2024-11-28 23:07:15,ATM,SUCCESS,2026-09-10 11:37:02.382163
42624,23277,Debit,56520.52,2024-11-28 23:12:33,UPI,SUCCESS,2026-09-10 11:37:02.382163
42625,20200,Credit,35057.16,2024-11-28 23:29:08,UPI,SUCCESS,2026-09-10 11:37:02.382163
42626,20434,Debit,27512.65,2024-11-28 23:38:43,NEFT,SUCCESS,2026-09-10 11:37:02.382163
42627,23857,Credit,94552.51,2024-11-29 00:26:33,RTGS,SUCCESS,2026-09-10 11:37:02.382163
42628,21288,Debit,44182.90,2024-11-29 00:49:48,ATM,SUCCESS,2026-09-10 11:37:02.382163
42629,21885,Debit,84235.14,2024-11-29 01:03:26,ATM,SUCCESS,2026-09-10 11:37:02.382163
42630,24214,Debit,72333.28,2024-11-29 01:19:20,NEFT,SUCCESS,2026-09-10 11:37:02.382163
42631,24182,Credit,65647.88,2024-11-29 01:42:26,RTGS,SUCCESS,2026-09-10 11:37:02.382163
42632,24331,Credit,97063.87,2024-11-29 02:36:11,POS,SUCCESS,2026-09-10 11:37:02.382163
42633,24418,Debit,56588.41,2024-11-29 02:49:13,ATM,SUCCESS,2026-09-10 11:37:02.382163
42634,22721,Debit,73328.44,2024-11-29 02:53:12,POS,SUCCESS,2026-09-10 11:37:02.382163
42635,22525,Credit,84982.00,2024-11-29 02:55:28,ATM,SUCCESS,2026-09-10 11:37:02.382163
42636,21757,Credit,4693.16,2024-11-29 04:15:10,NEFT,SUCCESS,2026-09-10 11:37:02.382163
42637,22950,Credit,99631.16,2024-11-29 04:16:18,RTGS,PENDING,2026-09-10 11:37:02.382163
42638,20948,Debit,26291.22,2024-11-29 04:19:02,UPI,SUCCESS,2026-09-10 11:37:02.382163
42639,22861,Credit,70281.43,2024-11-29 04:33:42,NEFT,SUCCESS,2026-09-10 11:37:02.382163
42640,20769,Credit,95366.26,2024-11-29 04:34:39,UPI,SUCCESS,2026-09-10 11:37:02.382163
42641,22896,Debit,76337.37,2024-11-29 05:12:12,POS,FAILED,2026-09-10 11:37:02.382163
42642,20395,Credit,23038.77,2024-11-29 05:19:06,POS,SUCCESS,2026-09-10 11:37:02.382163
42643,20790,Debit,36295.16,2024-11-29 05:26:54,NEFT,SUCCESS,2026-09-10 11:37:02.382163
42644,20897,Debit,41476.48,2024-11-29 07:54:01,POS,SUCCESS,2026-09-10 11:37:02.382163
42645,20366,Credit,58676.11,2024-11-29 07:55:38,ATM,SUCCESS,2026-09-10 11:37:02.382163
42646,20604,Credit,60334.48,2024-11-29 07:59:07,RTGS,SUCCESS,2026-09-10 11:37:02.382163
42647,24326,Credit,78811.28,2024-11-29 08:19:50,NEFT,SUCCESS,2026-09-10 11:37:02.382163
42648,21786,Debit,85981.35,2024-11-29 09:05:25,POS,SUCCESS,2026-09-10 11:37:02.382163
42649,21732,Debit,9044.82,2024-11-29 09:10:30,POS,SUCCESS,2026-09-10 11:37:02.382163
42650,23214,Debit,27388.35,2024-11-29 09:42:17,POS,SUCCESS,2026-09-10 11:37:02.382163
42651,20932,Credit,34431.85,2024-11-29 10:27:31,POS,FAILED,2026-09-10 11:37:02.382163
42652,23287,Credit,1435.13,2024-11-29 10:47:03,UPI,SUCCESS,2026-09-10 11:37:02.382163
42653,24111,Debit,41816.70,2024-11-29 10:53:52,ATM,SUCCESS,2026-09-10 11:37:02.382163
42654,21367,Credit,35943.99,2024-11-29 12:28:12,ATM,SUCCESS,2026-09-10 11:37:02.382163
42655,20136,Debit,52586.48,2024-11-29 13:37:41,POS,SUCCESS,2026-09-10 11:37:02.382163
42656,21658,Debit,10108.13,2024-11-29 14:55:54,UPI,SUCCESS,2026-09-10 11:37:02.382163
42657,22744,Debit,41457.88,2024-11-29 15:39:59,POS,SUCCESS,2026-09-10 11:37:02.382163
42658,23991,Credit,59781.85,2024-11-29 16:09:39,RTGS,SUCCESS,2026-09-10 11:37:02.382163
42659,23483,Debit,80401.15,2024-11-29 16:13:19,ATM,FAILED,2026-09-10 11:37:02.382163
42660,21823,Credit,76668.60,2024-11-29 16:42:25,NEFT,SUCCESS,2026-09-10 11:37:02.382163
42661,22223,Credit,40545.17,2024-11-29 17:11:13,RTGS,SUCCESS,2026-09-10 11:37:02.382163
42662,23944,Debit,39014.30,2024-11-29 17:16:04,UPI,SUCCESS,2026-09-10 11:37:02.382163
42663,21346,Credit,3843.46,2024-11-29 18:02:50,NEFT,SUCCESS,2026-09-10 11:37:02.382163
42664,20876,Debit,8356.20,2024-11-29 19:28:59,RTGS,SUCCESS,2026-09-10 11:37:02.382163
42665,22416,Credit,87253.40,2024-11-29 19:33:33,POS,SUCCESS,2026-09-10 11:37:02.382163
42666,20776,Credit,80606.92,2024-11-29 20:02:26,POS,SUCCESS,2026-09-10 11:37:02.382163
42667,23905,Debit,2206.61,2024-11-29 20:06:18,ATM,SUCCESS,2026-09-10 11:37:02.382163
42668,22833,Debit,88279.59,2024-11-29 21:33:08,NEFT,SUCCESS,2026-09-10 11:37:02.382163
42669,20408,Credit,61426.54,2024-11-29 22:30:10,NEFT,SUCCESS,2026-09-10 11:37:02.382163
42670,23807,Debit,80211.72,2024-11-29 23:05:48,UPI,SUCCESS,2026-09-10 11:37:02.382163
42671,20308,Credit,50302.42,2024-11-30 01:04:46,ATM,FAILED,2026-09-10 11:37:02.382163
42672,24159,Credit,15147.58,2024-11-30 01:27:31,POS,SUCCESS,2026-09-10 11:37:02.382163
42673,22109,Credit,35753.36,2024-11-30 02:09:11,NEFT,SUCCESS,2026-09-10 11:37:02.382163
42674,24352,Debit,45057.90,2024-11-30 02:26:05,NEFT,SUCCESS,2026-09-10 11:37:02.382163
42675,20077,Credit,75415.82,2024-11-30 03:21:30,ATM,SUCCESS,2026-09-10 11:37:02.382163
42676,24026,Debit,81287.99,2024-11-30 03:23:04,NEFT,SUCCESS,2026-09-10 11:37:02.382163
42677,24047,Debit,74171.15,2024-11-30 03:37:28,NEFT,FAILED,2026-09-10 11:37:02.382163
42678,24186,Debit,47717.08,2024-11-30 04:09:40,RTGS,SUCCESS,2026-09-10 11:37:02.382163
42679,20365,Credit,66403.77,2024-11-30 06:47:20,NEFT,FAILED,2026-09-10 11:37:02.382163
42680,21827,Debit,29621.93,2024-11-30 07:02:15,UPI,SUCCESS,2026-09-10 11:37:02.382163
42681,21299,Credit,98781.39,2024-11-30 08:35:48,ATM,SUCCESS,2026-09-10 11:37:02.382163
42682,21960,Credit,16903.75,2024-11-30 09:21:40,ATM,SUCCESS,2026-09-10 11:37:02.382163
42683,24136,Debit,72387.90,2024-11-30 09:41:07,UPI,SUCCESS,2026-09-10 11:37:02.382163
42684,23693,Credit,15577.56,2024-11-30 09:50:31,RTGS,SUCCESS,2026-09-10 11:37:02.382163
42685,20666,Debit,28158.53,2024-11-30 11:49:54,RTGS,SUCCESS,2026-09-10 11:37:02.382163
42686,24422,Debit,74907.70,2024-11-30 12:18:02,POS,SUCCESS,2026-09-10 11:37:02.382163
42687,23589,Debit,72938.66,2024-11-30 12:19:01,NEFT,SUCCESS,2026-09-10 11:37:02.382163
42688,20725,Credit,12538.53,2024-11-30 12:32:49,UPI,SUCCESS,2026-09-10 11:37:02.382163
42689,24379,Debit,67886.42,2024-11-30 13:13:23,ATM,FAILED,2026-09-10 11:37:02.382163
42690,23244,Debit,20463.52,2024-11-30 13:51:24,RTGS,SUCCESS,2026-09-10 11:37:02.382163
42691,23528,Debit,97298.86,2024-11-30 13:58:13,UPI,SUCCESS,2026-09-10 11:37:02.382163
